# 20Msun surface properties as a function of time; 
# Created with notebook "20Msun-surfacedata.ipynb" on 
# NuGrid server http://wendi1.phys.uvic.ca
# Cols:   star_age [yr], log_L [log10 L/Lsun],    log_Teff [log10 T/K],    log_R [log10 R/Rsun],    log_g [log g [cgs]]
9.588914876222854480e+06 5.245723158102611805e+00 3.495959993428592760e+00 3.154200428646748211e+00 -6.830249415763419707e-01
9.588914876222854480e+06 5.245723164699360730e+00 3.495959995077780214e+00 3.154200428646748211e+00 -6.830249415763419707e-01
9.588914876222854480e+06 5.245723161857081429e+00 3.495959994367214829e+00 3.154200428646738885e+00 -6.830249415763234300e-01
9.588914876222854480e+06 5.245723153925887949e+00 3.495959992384411574e+00 3.154200428646748211e+00 -6.830249415763419707e-01
9.588914876222854480e+06 5.245723150539521207e+00 3.495959991537803013e+00 3.154200428646781962e+00 -6.830249415764098053e-01
9.588914876222854480e+06 5.245723151887698776e+00 3.495959991874842743e+00 3.154200428646791288e+00 -6.830249415764283460e-01
9.588914876222854480e+06 5.245723150930467149e+00 3.495959991635531949e+00 3.154200428646797505e+00 -6.830249415764406695e-01
9.588914876222854480e+06 5.245723146671964265e+00 3.495959990570906228e+00 3.154200428646797505e+00 -6.830249415764406695e-01
9.588914876222854480e+06 5.245723145508842222e+00 3.495959990280128604e+00 3.154200428646791288e+00 -6.830249415764283460e-01
9.588914876222854480e+06 5.245723146265572900e+00 3.495959990469311496e+00 3.154200428646791288e+00 -6.830249415764283460e-01
9.588914876222854480e+06 5.245723155947231042e+00 3.495959992889732248e+00 3.154200428646778853e+00 -6.830249415764036991e-01
9.588914876222854480e+06 5.245723143393824728e+00 3.495959989751382224e+00 3.154200428646775745e+00 -6.830249415763974818e-01
9.588914876222854480e+06 5.245723154051133541e+00 3.495959992415704765e+00 3.154200428646785070e+00 -6.830249415764159115e-01
9.588914876222854480e+06 5.245723160707489896e+00 3.495959994079799849e+00 3.154200428646772636e+00 -6.830249415763913756e-01
9.588914876222854480e+06 5.245723155399842241e+00 3.495959992752880385e+00 3.154200428646788179e+00 -6.830249415764221288e-01
9.588914876222854480e+06 5.245723147106287954e+00 3.495959990679494922e+00 3.154200428646781962e+00 -6.830249415764098053e-01
9.588914876222854480e+06 5.245723152374978326e+00 3.495959991996676841e+00 3.154200428646763310e+00 -6.830249415763727239e-01
9.588914876222854480e+06 5.245723148323773621e+00 3.495959990983879884e+00 3.154200428646754428e+00 -6.830249415763542942e-01
9.588914876222854480e+06 5.245723150628636589e+00 3.495959991560105173e+00 3.154200428646735777e+00 -6.830249415763172127e-01
9.588914876222854480e+06 5.245723147699774103e+00 3.495959990827889552e+00 3.154200428646735777e+00 -6.830249415763172127e-01
9.588914876222854480e+06 5.245723148272584346e+00 3.495959990971094999e+00 3.154200428646729559e+00 -6.830249415763048892e-01
9.588914876222854480e+06 5.245723146265023118e+00 3.495959990469198697e+00 3.154200428646741994e+00 -6.830249415763295362e-01
9.588914876222854480e+06 5.245723149070083302e+00 3.495959991170471515e+00 3.154200428646726451e+00 -6.830249415762987830e-01
9.588914876222854480e+06 5.245723147821229837e+00 3.495959990858256372e+00 3.154200428646729559e+00 -6.830249415763048892e-01
9.588914876222854480e+06 5.245723138005128128e+00 3.495959988404218954e+00 3.154200428646754428e+00 -6.830249415763542942e-01
9.588914876222854480e+06 5.245723132637885477e+00 3.495959987062402075e+00 3.154200428646766419e+00 -6.830249415763789411e-01
9.588914876222854480e+06 5.245723123091218909e+00 3.495959984675728993e+00 3.154200428646778853e+00 -6.830249415764036991e-01
9.588914876222854480e+06 5.245723128830800164e+00 3.495959986110626083e+00 3.154200428646775745e+00 -6.830249415763974818e-01
9.588914876222854480e+06 5.245723118645873484e+00 3.495959983564391305e+00 3.154200428646781962e+00 -6.830249415764098053e-01
9.588914876222854480e+06 5.245723124794039904e+00 3.495959985101432910e+00 3.154200428646781962e+00 -6.830249415764098053e-01
9.588914876222854480e+06 5.245723123853386127e+00 3.495959984866264580e+00 3.154200428646791288e+00 -6.830249415764283460e-01
9.588914876222854480e+06 5.245723136249846874e+00 3.495959987965381544e+00 3.154200428646788179e+00 -6.830249415764221288e-01
9.588914876222854480e+06 5.245723122407920158e+00 3.495959984504898532e+00 3.154200428646791288e+00 -6.830249415764283460e-01
9.588914876222854480e+06 5.245723117238227040e+00 3.495959983212468813e+00 3.154200428646803722e+00 -6.830249415764529930e-01
9.588914876222854480e+06 5.245723126552735316e+00 3.495959985541089665e+00 3.154200428646816157e+00 -6.830249415764777510e-01
9.588914876222854480e+06 5.245723131565637409e+00 3.495959986794312080e+00 3.154200428646821930e+00 -6.830249415764900744e-01
9.588914876222854480e+06 5.245723140524471084e+00 3.495959989034014725e+00 3.154200428646834364e+00 -6.830249415765148324e-01
9.588914876222854480e+06 5.245723141680642243e+00 3.495959989323055517e+00 3.154200428646837473e+00 -6.830249415765209386e-01
9.588914876222854480e+06 5.245723141187633054e+00 3.495959989199806550e+00 3.154200428646831256e+00 -6.830249415765086152e-01
9.588914876222854480e+06 5.245723132591156634e+00 3.495959987050682560e+00 3.154200428646840582e+00 -6.830249415765270449e-01
9.588914876222854480e+06 5.245723141197074391e+00 3.495959989202154450e+00 3.154200428646856125e+00 -6.830249415765580201e-01
9.588914876222854480e+06 5.245723139649184574e+00 3.495959988815186659e+00 3.154200428646846799e+00 -6.830249415765393683e-01
9.588914876222854480e+06 5.245723131971940845e+00 3.495959986895870841e+00 3.154200428646856125e+00 -6.830249415765580201e-01
9.588914876222854480e+06 5.245723137391438584e+00 3.495959988250745720e+00 3.154200428646856125e+00 -6.830249415765580201e-01
9.588914876222854480e+06 5.245723132855361293e+00 3.495959987116724399e+00 3.154200428646859233e+00 -6.830249415765641263e-01
9.588914876222854480e+06 5.245723135462362130e+00 3.495959987768465727e+00 3.154200428646877441e+00 -6.830249415766010967e-01
9.588914876222854480e+06 5.245723141227430553e+00 3.495959989209726615e+00 3.154200428646889875e+00 -6.830249415766258547e-01
9.588914876222854480e+06 5.245723148394985103e+00 3.495959991001629241e+00 3.154200428646862342e+00 -6.830249415765703436e-01
9.588914876222854480e+06 5.245723149138281194e+00 3.495959991187453042e+00 3.154200428646862342e+00 -6.830249415765703436e-01
9.588914876222854480e+06 5.245723155797730186e+00 3.495959992852319953e+00 3.154200428646853016e+00 -6.830249415765516918e-01
9.588914876222854480e+06 5.245723144747133304e+00 3.495959990089661407e+00 3.154200428646871668e+00 -6.830249415765887733e-01
9.588914876222854480e+06 5.245723163482998608e+00 3.495959994773627955e+00 3.154200428646871668e+00 -6.830249415765887733e-01
9.588914876222854480e+06 5.245723142301777386e+00 3.495959989478321095e+00 3.154200428646874332e+00 -6.830249415765949905e-01
9.588914876222854480e+06 5.245723147466553549e+00 3.495959990769505588e+00 3.154200428646892984e+00 -6.830249415766319609e-01
9.588914876222854480e+06 5.245723158340975800e+00 3.495959993488109596e+00 3.154200428646896093e+00 -6.830249415766380672e-01
9.588914876222854480e+06 5.245723156195915671e+00 3.495959992951852335e+00 3.154200428646880994e+00 -6.830249415766073140e-01
9.588914876222854480e+06 5.245723149119374540e+00 3.495959991182707949e+00 3.154200428646899201e+00 -6.830249415766442844e-01
9.588914876222854480e+06 5.245723137503801148e+00 3.495959988278808606e+00 3.154200428646911636e+00 -6.830249415766690424e-01
9.588914876222854480e+06 5.245723134541439237e+00 3.495959987538216129e+00 3.154200428646914744e+00 -6.830249415766751486e-01
9.588914876222854480e+06 5.245723133240069558e+00 3.495959987212870601e+00 3.154200428646920962e+00 -6.830249415766874721e-01
9.588914876222854480e+06 5.245723153972567054e+00 3.495959992395998306e+00 3.154200428646914744e+00 -6.830249415766751486e-01
9.588914876222854480e+06 5.245723156836903378e+00 3.495959993112076170e+00 3.154200428646927179e+00 -6.830249415766999066e-01
9.588914876222854480e+06 5.245723155057081755e+00 3.495959992667120986e+00 3.154200428646927179e+00 -6.830249415766999066e-01
9.588914876222854480e+06 5.245723138935381336e+00 3.495959988636685001e+00 3.154200428646948495e+00 -6.830249415767432053e-01
9.588914876222854480e+06 5.245723137179588491e+00 3.495959988197738344e+00 3.154200428646945387e+00 -6.830249415767369880e-01
9.588914876222854480e+06 5.245723136479786497e+00 3.495959988022781406e+00 3.154200428646957821e+00 -6.830249415767615240e-01
9.588914876222854480e+06 5.245723132915983911e+00 3.495959987131834090e+00 3.154200428646951604e+00 -6.830249415767493115e-01
9.588914876222854480e+06 5.245723128338341645e+00 3.495959985987420637e+00 3.154200428646957821e+00 -6.830249415767615240e-01
9.588914876222854480e+06 5.245723131411390128e+00 3.495959986755688753e+00 3.154200428646945387e+00 -6.830249415767369880e-01
9.588914876222854480e+06 5.245723131628960978e+00 3.495959986810081244e+00 3.154200428646945387e+00 -6.830249415767369880e-01
9.588914876222854480e+06 5.245723134488799566e+00 3.495959987525042667e+00 3.154200428646942278e+00 -6.830249415767306598e-01
9.588914876222854480e+06 5.245723126839008543e+00 3.495959985612582255e+00 3.154200428646967147e+00 -6.830249415767801757e-01
9.588914876222854480e+06 5.245723122403671113e+00 3.495959984503749673e+00 3.154200428646964038e+00 -6.830249415767738475e-01
9.588914876222854480e+06 5.245723132309001890e+00 3.495959986980082146e+00 3.154200428646964038e+00 -6.830249415767738475e-01
9.588914876222854480e+06 5.245723118903066862e+00 3.495959983628586176e+00 3.154200428646988907e+00 -6.830249415768233634e-01
9.588914876222854480e+06 5.245723123438747137e+00 3.495959984762506245e+00 3.154200428646988907e+00 -6.830249415768233634e-01
9.588914876222854480e+06 5.245723112336490246e+00 3.495959981986923815e+00 3.154200428647025767e+00 -6.830249415768973043e-01
9.588914876222854480e+06 5.245723122757261159e+00 3.495959984592110104e+00 3.154200428647038201e+00 -6.830249415769220622e-01
9.588914876222854480e+06 5.245723129797623230e+00 3.495959986352202176e+00 3.154200428647035093e+00 -6.830249415769159560e-01
9.588914876222854480e+06 5.245723132822980972e+00 3.495959987108537170e+00 3.154200428647044419e+00 -6.830249415769343857e-01
9.588914876222854480e+06 5.245723132136489220e+00 3.495959986936917119e+00 3.154200428647038201e+00 -6.830249415769220622e-01
9.588914876222854480e+06 5.245723124596995746e+00 3.495959985052046637e+00 3.154200428647031984e+00 -6.830249415769097387e-01
9.588914876222854480e+06 5.245723119046522775e+00 3.495959983664419291e+00 3.154200428647050636e+00 -6.830249415769467092e-01
9.588914876222854480e+06 5.245723115680614335e+00 3.495959982822935963e+00 3.154200428647062626e+00 -6.830249415769714671e-01
9.588914876222854480e+06 5.245723118941287844e+00 3.495959983638098567e+00 3.154200428647075061e+00 -6.830249415769961141e-01
9.588914876222854480e+06 5.245723116699960720e+00 3.495959983077755684e+00 3.154200428647096821e+00 -6.830249415770393018e-01
9.588914876222854480e+06 5.245723112644936847e+00 3.495959982063998162e+00 3.154200428647099930e+00 -6.830249415770455190e-01
9.588914876222854480e+06 5.245723116020034382e+00 3.495959982907769437e+00 3.154200428647106147e+00 -6.830249415770578425e-01
9.588914876222854480e+06 5.245723115071377229e+00 3.495959982670602262e+00 3.154200428647112364e+00 -6.830249415770701660e-01
9.588914876222854480e+06 5.245723112959235657e+00 3.495959982142560651e+00 3.154200428647124355e+00 -6.830249415770949240e-01
9.588914876222854480e+06 5.245723110686808965e+00 3.495959981574441766e+00 3.154200428647149224e+00 -6.830249415771442179e-01
9.588914876222854480e+06 5.245723114987750790e+00 3.495959982649678555e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723114261815034e+00 3.495959982468194394e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723120526446515e+00 3.495959984034352264e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723119640959276e+00 3.495959983812976013e+00 3.154200428647155441e+00 -6.830249415771565413e-01
9.588914876222854480e+06 5.245723121201459449e+00 3.495959984203091953e+00 3.154200428647174093e+00 -6.830249415771936228e-01
9.588914876222854480e+06 5.245723123497567641e+00 3.495959984777107898e+00 3.154200428647195409e+00 -6.830249415772369215e-01
9.588914876222854480e+06 5.245723130512684129e+00 3.495959986530885910e+00 3.154200428647198517e+00 -6.830249415772430277e-01
9.588914876222854480e+06 5.245723134921240316e+00 3.495959987633027843e+00 3.154200428647192300e+00 -6.830249415772307042e-01
9.588914876222854480e+06 5.245723137947818415e+00 3.495959988389663042e+00 3.154200428647210952e+00 -6.830249415772676747e-01
9.588914876222854480e+06 5.245723141735068040e+00 3.495959989336484774e+00 3.154200428647192300e+00 -6.830249415772307042e-01
9.588914876222854480e+06 5.245723137520436730e+00 3.495959988282826725e+00 3.154200428647192300e+00 -6.830249415772307042e-01
9.588914876222854480e+06 5.245723140394247253e+00 3.495959989001270252e+00 3.154200428647210952e+00 -6.830249415772676747e-01
9.588914876222854480e+06 5.245723134467263016e+00 3.495959987519522638e+00 3.154200428647214061e+00 -6.830249415772738919e-01
9.588914876222854480e+06 5.245723140142267482e+00 3.495959988938273533e+00 3.154200428647214061e+00 -6.830249415772738919e-01
9.588914876222854480e+06 5.245723140141533847e+00 3.495959988938098117e+00 3.154200428647198517e+00 -6.830249415772430277e-01
9.588914876222854480e+06 5.245723139579800964e+00 3.495959988797670892e+00 3.154200428647186527e+00 -6.830249415772183808e-01
9.588914876222854480e+06 5.245723139325795259e+00 3.495959988734172796e+00 3.154200428647179866e+00 -6.830249415772059463e-01
9.588914876222854480e+06 5.245723146986122742e+00 3.495959990649263993e+00 3.154200428647161658e+00 -6.830249415771688648e-01
9.588914876222854480e+06 5.245723149845684219e+00 3.495959991364160135e+00 3.154200428647149224e+00 -6.830249415771442179e-01
9.588914876222854480e+06 5.245723156778752561e+00 3.495959993097428775e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723151781922944e+00 3.495959991848220039e+00 3.154200428647149224e+00 -6.830249415771442179e-01
9.588914876222854480e+06 5.245723157044388074e+00 3.495959993163837876e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723152630714203e+00 3.495959992060419186e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723154476775285e+00 3.495959992521936233e+00 3.154200428647143006e+00 -6.830249415771320054e-01
9.588914876222854480e+06 5.245723154692503165e+00 3.495959992575869535e+00 3.154200428647139898e+00 -6.830249415771256771e-01
9.588914876222854480e+06 5.245723151682043728e+00 3.495959991823251567e+00 3.154200428647146115e+00 -6.830249415771381116e-01
9.588914876222854480e+06 5.245723141016914504e+00 3.495959989156964820e+00 3.154200428647155441e+00 -6.830249415771565413e-01
9.588914876222854480e+06 5.245723149570331145e+00 3.495959991295324976e+00 3.154200428647143006e+00 -6.830249415771320054e-01
9.588914876222854480e+06 5.245723147367272077e+00 3.495959990744563317e+00 3.154200428647136789e+00 -6.830249415771195709e-01
9.588914876222854480e+06 5.245723145888431915e+00 3.495959990374856385e+00 3.154200428647130572e+00 -6.830249415771072474e-01
9.588914876222854480e+06 5.245723148514344736e+00 3.495959991031343694e+00 3.154200428647112364e+00 -6.830249415770701660e-01
9.588914876222854480e+06 5.245723146252619706e+00 3.495959990465906220e+00 3.154200428647124355e+00 -6.830249415770949240e-01
9.588914876222854480e+06 5.245723148034395322e+00 3.495959990911352122e+00 3.154200428647121246e+00 -6.830249415770888177e-01
9.588914876222854480e+06 5.245723142738116351e+00 3.495959989587277494e+00 3.154200428647130572e+00 -6.830249415771072474e-01
9.588914876222854480e+06 5.245723145666925546e+00 3.495959990319470467e+00 3.154200428647149224e+00 -6.830249415771442179e-01
9.588914876222854480e+06 5.245723146691837258e+00 3.495959990575695731e+00 3.154200428647155441e+00 -6.830249415771565413e-01
9.588914876222854480e+06 5.245723144600224153e+00 3.495959990052798450e+00 3.154200428647143006e+00 -6.830249415771320054e-01
9.588914876222854480e+06 5.245723148809458891e+00 3.495959991105103803e+00 3.154200428647149224e+00 -6.830249415771442179e-01
9.588914876222854480e+06 5.245723145877232874e+00 3.495959990372043080e+00 3.154200428647158549e+00 -6.830249415771627586e-01
9.588914876222854480e+06 5.245723138056066048e+00 3.495959988416741826e+00 3.154200428647176757e+00 -6.830249415771998400e-01
